date,symbol,exchange,company_name,stock_price_close,option_symbol,option_expiration,strike,call_put,style,open,high,low,close,bid,ask,mean_price,settlement,iv,volume,open_interest,stock_price_for_iv,forward_price,isinterpolated,delta,vega,gamma,theta,rho
2015-01-07,SPY,NYSEArca,SPDR S&P 500 ETF Trust,202.31,SPY   150220P00191000,2015-02-20,191.0,P,A,2.0,2.12,1.72,1.75,1.71,1.77,1.74,0.0,0.21031999999999998,2945,115405,202.37,202.417,,-0.20282999999999998,0.198373,0.019105,-0.047185000000000005,-0.051578
2015-02-20,SPY,EXPIRED,SPDR S&P 500 ETF Trust,211.239,SPY   150220C00210000,2015-02-20,210.0,C,A,0.24,1.3,0.1,1.25,1.09,1.3,-1.195,0.0,-1.0,132559,83895,211.21,,,0.0,0.0,0.0,0.0,0.0
2015-02-20,SPY7,EXPIRED,SPDR TR UNIT SER-1,211.239,SPY7  150220C00210000,2015-02-20,210.0,C,A,0.0,0.0,0.0,0.0,0.0,4.99,-0.0,0.0,-1.0,0,131,211.21,,,0.0,0.0,0.0,0.0,0.0
2015-02-20,SPY,EXPIRED,SPDR S&P 500 ETF Trust,211.239,SPY   150220P00191000,2015-02-20,191.0,P,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,14,103375,211.21,,,0.0,0.0,0.0,0.0,0.0
2015-01-08,SPY,NYSEArca,SPDR S&P 500 ETF Trust,205.9,SPY   150220C00213000,2015-02-20,213.0,C,A,0.61,0.97,0.58,0.9,0.86,0.92,0.89,0.0,0.115728,4332,14466,205.76,205.80599999999998,,0.199036,0.19714500000000001,0.034155,-0.026739,0.047198000000000004
2015-01-08,SPY,NYSEArca,SPDR S&P 500 ETF Trust,205.9,SPY   150220P00195000,2015-02-20,195.0,P,A,1.86,1.87,1.5,1.54,1.53,1.58,1.555,0.0,0.192994,9167,114377,205.76,205.80599999999998,,-0.19809100000000002,0.20230499999999998,0.02051,-0.044081999999999996,-0.046002999999999995
2015-02-20,SPY,EXPIRED,SPDR S&P 500 ETF Trust,211.239,SPY   150220C00213000,2015-02-20,213.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,1380,50097,211.21,,,0.0,0.0,0.0,0.0,0.0
2015-02-20,SPY,EXPIRED,SPDR S&P 500 ETF Trust,211.239,SPY   150220P00195000,2015-02-20,195.0,P,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,24,166008,211.21,,,0.0,0.0,0.0,0.0,0.0
2015-02-20,SPY7,EXPIRED,SPDR TR UNIT SER-1,211.239,SPY7  150220P00195000,2015-02-20,195.0,P,A,0.0,0.0,0.0,0.0,0.0,4.99,-0.0,0.0,-1.0,0,11,211.21,,,0.0,0.0,0.0,0.0,0.0
2015-01-12,SPY,NYSEArca,SPDR S&P 500 ETF Trust,202.65,SPY   150227C00211000,2015-02-27,211.0,C,A,1.05,1.05,1.05,1.05,1.01,1.07,1.04,0.0,0.131155,1,219,202.67,202.72,,0.201427,0.20229,0.029795,-0.029051,0.050138
2015-01-12,SPY,NYSEArca,SPDR S&P 500 ETF Trust,202.65,SPY   150227P00190000,2015-02-27,190.0,P,A,1.55,1.88,1.55,1.88,1.75,1.81,1.78,0.0,0.22159299999999998,35,171,202.67,202.72,,-0.193807,0.199996,0.017296000000000002,-0.047569,-0.047879000000000005
2015-02-27,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.66,SPY   150227C00211000,2015-02-27,211.0,C,A,0.59,0.73,0.01,0.02,0.0,0.03,-0.0,0.0,-1.0,49655,18280,210.98,,,0.0,0.0,0.0,0.0,0.0
2015-02-27,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.66,SPY   150227P00190000,2015-02-27,190.0,P,A,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.0,-1.0,0,47926,210.98,,,0.0,0.0,0.0,0.0,0.0
2015-01-13,SPY,NYSEArca,SPDR S&P 500 ETF Trust,202.08,SPY   150227C00210500,2015-02-27,210.5,C,A,0.96,0.96,0.96,0.96,0.99,1.09,1.04,0.0,0.134655,3,0,202.0,202.048,,0.19958800000000002,0.198322,0.029276999999999997,-0.02988,0.048423
2015-01-13,SPY,NYSEArca,SPDR S&P 500 ETF Trust,202.08,SPY   150227P00190000,2015-02-27,190.0,P,A,1.34,2.25,1.34,1.8,1.87,1.96,1.915,0.0,0.224068,101,197,202.0,202.048,,-0.205646,0.20652800000000002,0.017983000000000002,-0.050235,-0.049365
2015-02-27,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.66,SPY   150227C00210500,2015-02-27,210.5,C,A,0.95,1.13,0.26,0.51,0.44,0.59,-0.515,0.0,-1.0,13024,9129,210.98,,,0.0,0.0,0.0,0.0,0.0
2015-02-27,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.66,SPY   150227P00190000,2015-02-27,190.0,P,A,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.0,-1.0,0,47926,210.98,,,0.0,0.0,0.0,0.0,0.0
2015-01-14,SPY,NYSEArca,SPDR S&P 500 ETF Trust,200.86,SPY   150227C00210000,2015-02-27,210.0,C,A,0.93,1.02,0.82,0.93,0.97,1.03,1.0,0.0,0.137095,514,45,201.24,201.28599999999997,,0.193102,0.191495,0.028612000000000002,-0.030031,0.045639
2015-01-14,SPY,NYSEArca,SPDR S&P 500 ETF Trust,200.86,SPY   150227P00190000,2015-02-27,190.0,P,A,2.74,2.81,2.14,2.16,2.0,2.1,2.05,0.0,0.22523200000000002,2164,243,201.24,201.28599999999997,,-0.218406,0.203933,0.018809,-0.052693,-0.051138
2015-02-27,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.66,SPY   150227C00210000,2015-02-27,210.0,C,A,1.36,1.61,0.67,1.01,0.95,1.11,-1.03,0.0,-1.0,11271,19135,210.98,,,0.0,0.0,0.0,0.0,0.0
2015-02-27,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.66,SPY   150227P00190000,2015-02-27,190.0,P,A,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.0,-1.0,0,47926,210.98,,,0.0,0.0,0.0,0.0,0.0
2015-01-16,SPY,NYSEArca,SPDR S&P 500 ETF Trust,201.63,SPY   150227C00210000,2015-02-27,210.0,C,A,0.66,1.03,0.65,1.03,0.97,1.1,1.035,0.0,0.137515,34,522,201.69,201.734,,0.20114400000000002,0.192198,0.029858999999999997,-0.03167,0.045491000000000004
2015-01-16,SPY,NYSEArca,SPDR S&P 500 ETF Trust,201.63,SPY   150227P00190000,2015-02-27,190.0,P,A,2.55,2.55,1.91,1.91,1.75,1.9,1.825,0.0,0.224052,375,2306,201.69,201.734,,-0.203978,0.199401,0.018557,-0.051688,-0.04558
2015-02-27,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.66,SPY   150227C00210000,2015-02-27,210.0,C,A,1.36,1.61,0.67,1.01,0.95,1.11,-1.03,0.0,-1.0,11271,19135,210.98,,,0.0,0.0,0.0,0.0,0.0
2015-02-27,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.66,SPY   150227P00190000,2015-02-27,190.0,P,A,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.0,-1.0,0,47926,210.98,,,0.0,0.0,0.0,0.0,0.0
2015-01-26,SPY,NYSEArca,SPDR S&P 500 ETF Trust,205.45,SPY   150306C00212000,2015-03-06,212.0,C,A,0.82,0.82,0.76,0.76,0.79,0.85,0.82,0.0,0.108097,6,4,205.73,205.77,,0.204279,0.190671,0.039002999999999996,-0.026631000000000002,0.044029
2015-01-26,SPY,NYSEArca,SPDR S&P 500 ETF Trust,205.45,SPY   150306P00196500,2015-03-06,196.5,P,A,0.0,0.0,0.0,0.0,1.34,1.4,1.37,0.0,0.175112,0,22,205.73,205.77,,-0.202151,0.18948199999999998,0.023927,-0.042324,-0.045901
2015-03-06,SPY,EXPIRED,SPDR S&P 500 ETF Trust,207.5,SPY   150306C00212000,2015-03-06,212.0,C,A,0.02,0.03,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,5904,41963,207.64,,,0.0,0.0,0.0,0.0,0.0
2015-03-06,SPY,EXPIRED,SPDR S&P 500 ETF Trust,207.5,SPY   150306P00196500,2015-03-06,196.5,P,A,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.0,-1.0,0,1162,207.64,,,0.0,0.0,0.0,0.0,0.0
2015-01-27,SPY,NYSEArca,SPDR S&P 500 ETF Trust,202.74,SPY   150306C00210500,2015-03-06,210.5,C,A,0.67,0.86,0.65,0.86,0.82,0.88,0.85,0.0,0.121353,8,5,203.45,203.403,,0.195824,0.181424,0.034693,-0.028722,0.040593000000000004
2015-01-27,SPY,NYSEArca,SPDR S&P 500 ETF Trust,202.74,SPY   150306P00193500,2015-03-06,193.5,P,A,1.58,1.68,1.38,1.59,1.46,1.54,1.5,0.0,0.194051,89,8,203.45,203.403,,-0.203623,0.18573599999999998,0.022211,-0.047669,-0.044691
2015-03-06,SPY,EXPIRED,SPDR S&P 500 ETF Trust,207.5,SPY   150306C00210500,2015-03-06,210.5,C,A,0.15,0.21,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,30626,20408,207.64,,,0.0,0.0,0.0,0.0,0.0
2015-03-06,SPY,EXPIRED,SPDR S&P 500 ETF Trust,207.5,SPY   150306P00193500,2015-03-06,193.5,P,A,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.0,-1.0,0,6176,207.64,,,0.0,0.0,0.0,0.0,0.0
2015-01-28,SPY,NYSEArca,SPDR S&P 500 ETF Trust,200.14,SPY   150320C00209000,2015-03-20,209.0,C,A,1.88,1.88,1.03,1.03,1.0,1.07,1.035,0.0,0.139627,8998,13118,199.71,199.232,,0.185881,0.199571,0.025669,-0.025592,0.050381999999999996
2015-01-28,SPY,NYSEArca,SPDR S&P 500 ETF Trust,200.14,SPY   150320P00186000,2015-03-20,186.0,P,A,1.09,2.04,1.09,2.04,2.01,2.09,2.05,0.0,0.232933,3936,24539,199.71,199.232,,-0.201454,0.212497,0.016221,-0.049964999999999996,-0.058366999999999995
2015-03-20,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.41,SPY   150320C00209000,2015-03-20,209.0,C,A,1.01,2.01,0.83,1.31,1.27,1.49,-1.38,0.0,-1.0,21769,21691,210.36,,,0.0,0.0,0.0,0.0,0.0
2015-03-20,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.41,SPY   150320P00186000,2015-03-20,186.0,P,A,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.0,-1.0,0,57699,210.36,,,0.0,0.0,0.0,0.0,0.0
2015-03-20,SPY7,EXPIRED,SPDR TR UNIT SER-1,210.41,SPY7  150320P00186000,2015-03-20,186.0,P,A,0.0,0.0,0.0,0.0,0.0,4.99,-0.0,0.0,-1.0,0,0,210.36,,,0.0,0.0,0.0,0.0,0.0
2015-01-29,SPY,NYSEArca,SPDR S&P 500 ETF Trust,201.99,SPY   150313C00210000,2015-03-13,210.0,C,A,0.85,0.93,0.85,0.93,0.95,1.04,0.995,0.0,0.127907,41,0,202.27,202.315,,0.203929,0.196546,0.031912,-0.029469,0.047376
2015-01-29,SPY,NYSEArca,SPDR S&P 500 ETF Trust,201.99,SPY   150313P00192000,2015-03-13,192.0,P,A,2.66,2.66,1.88,1.88,1.77,1.89,1.83,0.0,0.204561,40,0,202.27,202.315,,-0.217319,0.20304,0.02079,-0.048520999999999995,-0.04962
2015-03-13,SPY,EXPIRED,SPDR S&P 500 ETF Trust,205.827,SPY   150313C00210000,2015-03-13,210.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,333,30443,205.54,,,0.0,0.0,0.0,0.0,0.0
2015-03-13,SPY,EXPIRED,SPDR S&P 500 ETF Trust,205.827,SPY   150313P00192000,2015-03-13,192.0,P,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,1,14588,205.54,,,0.0,0.0,0.0,0.0,0.0
2015-02-02,SPY,NYSEArca,SPDR S&P 500 ETF Trust,201.92,SPY   150320C00210000,2015-03-20,210.0,C,A,0.77,1.07,0.53,1.06,1.04,1.1,1.07,0.0,0.133429,14655,62527,202.14,201.71,,0.203652,0.20280399999999998,0.029543,-0.027529,0.050487
2015-02-02,SPY,NYSEArca,SPDR S&P 500 ETF Trust,201.92,SPY   150320P00189000,2015-03-20,189.0,P,A,2.41,3.02,1.92,1.95,1.85,1.9,1.875,0.0,0.227502,2497,26744,202.14,201.71,,-0.197831,0.19760899999999998,0.017085,-0.051336,-0.052133000000000006
2015-03-20,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.41,SPY   150320C00210000,2015-03-20,210.0,C,A,0.3,1.06,0.2,0.36,0.31,0.38,-0.345,0.0,-1.0,168978,136098,210.36,,,0.0,0.0,0.0,0.0,0.0
2015-03-20,SPY7,EXPIRED,SPDR TR UNIT SER-1,210.41,SPY7  150320C00210000,2015-03-20,210.0,C,A,0.0,0.0,0.0,0.0,0.0,4.99,-0.0,0.0,-1.0,347,468,210.36,,,0.0,0.0,0.0,0.0,0.0
2015-03-20,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.41,SPY   150320P00189000,2015-03-20,189.0,P,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,13,28552,210.36,,,0.0,0.0,0.0,0.0,0.0
2015-03-20,SPY7,EXPIRED,SPDR TR UNIT SER-1,210.41,SPY7  150320P00189000,2015-03-20,189.0,P,A,0.0,0.0,0.0,0.0,0.0,4.99,-0.0,0.0,-1.0,0,8,210.36,,,0.0,0.0,0.0,0.0,0.0
2015-02-03,SPY,NYSEArca,SPDR S&P 500 ETF Trust,204.84,SPY   150320C00212000,2015-03-20,212.0,C,A,0.69,0.92,0.64,0.89,0.88,0.92,0.9,0.0,0.12060599999999999,3555,30250,204.65,204.16,,0.191897,0.19589700000000002,0.031486,-0.024177,0.047264
2015-02-03,SPY7,NYSEArca,SPDR TR UNIT SER-1,204.84,SPY7  150320P00193000,2015-03-20,193.0,P,A,0.0,0.0,0.0,0.0,0.0,4.99,0.0,0.0,0.189666,0,1,204.65,,*,-0.19569,0.203165,0.020316999999999998,-0.045558999999999995,-0.050549000000000004
2015-03-20,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.41,SPY   150320C00212000,2015-03-20,212.0,C,A,0.03,0.03,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,17256,110339,210.36,,,0.0,0.0,0.0,0.0,0.0
2015-03-20,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.41,SPY   150320P00193000,2015-03-20,193.0,P,A,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.0,-1.0,0,55311,210.36,,,0.0,0.0,0.0,0.0,0.0
2015-03-20,SPY7,EXPIRED,SPDR TR UNIT SER-1,210.41,SPY7  150320P00193000,2015-03-20,193.0,P,A,0.0,0.0,0.0,0.0,0.0,4.99,-0.0,0.0,-1.0,0,1,210.36,,,0.0,0.0,0.0,0.0,0.0
2015-02-04,SPY,NYSEArca,SPDR S&P 500 ETF Trust,204.06,SPY   150320C00211000,2015-03-20,211.0,C,A,1.01,1.29,0.97,0.97,0.94,1.0,0.97,0.0,0.12711,3738,38491,203.48,203.065,,0.198073,0.19636800000000001,0.030981,-0.026514999999999997,0.047370999999999996
2015-02-04,SPY7,NYSEArca,SPDR TR UNIT SER-1,204.06,SPY7  150320P00189000,2015-03-20,189.0,P,A,0.0,0.0,0.0,0.0,0.05,5.0,2.525,0.0,0.24446199999999998,0,3,203.48,,*,-0.19784200000000002,0.19531099999999998,0.016202,-0.054089,-0.050584
2015-03-20,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.41,SPY   150320C00211000,2015-03-20,211.0,C,A,0.08,0.28,0.01,0.02,0.0,0.01,-0.0,0.0,-1.0,111374,68681,210.36,,,0.0,0.0,0.0,0.0,0.0
2015-03-20,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.41,SPY   150320P00189000,2015-03-20,189.0,P,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,13,28552,210.36,,,0.0,0.0,0.0,0.0,0.0
2015-03-20,SPY7,EXPIRED,SPDR TR UNIT SER-1,210.41,SPY7  150320P00189000,2015-03-20,189.0,P,A,0.0,0.0,0.0,0.0,0.0,4.99,-0.0,0.0,-1.0,0,8,210.36,,,0.0,0.0,0.0,0.0,0.0
2015-02-05,SPY,NYSEArca,SPDR S&P 500 ETF Trust,206.12,SPY   150320C00213000,2015-03-20,213.0,C,A,0.7,0.93,0.69,0.87,0.85,0.88,0.865,0.0,0.117595,6720,47348,206.169,205.498,,0.19187,0.192831,0.032777999999999995,-0.023388,0.045538999999999996
2015-02-05,SPY7,NYSEArca,SPDR TR UNIT SER-1,206.12,SPY7  150320P00196000,2015-03-20,196.0,P,A,0.0,0.0,0.0,0.0,0.0,4.99,0.0,0.0,0.16756500000000002,0,241,206.169,,*,-0.205012,0.20521399999999998,0.024002000000000002,-0.044349,-0.050679
2015-03-20,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.41,SPY   150320C00213000,2015-03-20,213.0,C,A,0.01,0.02,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,1022,68781,210.36,,,0.0,0.0,0.0,0.0,0.0
2015-03-20,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.41,SPY   150320P00196000,2015-03-20,196.0,P,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,5,59806,210.36,,,0.0,0.0,0.0,0.0,0.0
2015-03-20,SPY7,EXPIRED,SPDR TR UNIT SER-1,210.41,SPY7  150320P00196000,2015-03-20,196.0,P,A,0.0,0.0,0.0,0.0,0.0,4.99,-0.0,0.0,-1.0,0,240,210.36,,,0.0,0.0,0.0,0.0,0.0
2015-02-06,SPY,NYSEArca,SPDR S&P 500 ETF Trust,205.55,SPY   150320C00213000,2015-03-20,213.0,C,A,0.95,1.2,0.85,0.85,0.81,0.88,0.845,0.0,0.119782,7828,45936,205.77,205.31400000000002,,0.187727,0.187747,0.032202999999999996,-0.024753,0.043434
2015-02-06,SPY,NYSEArca,SPDR S&P 500 ETF Trust,205.55,SPY   150320P00194000,2015-03-20,194.0,P,A,1.42,1.96,1.33,1.87,1.58,1.69,1.635,0.0,0.20556300000000002,12080,46763,205.77,205.31400000000002,,-0.19741199999999998,0.19273800000000002,0.019411,-0.049712,-0.048012
2015-03-20,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.41,SPY   150320C00213000,2015-03-20,213.0,C,A,0.01,0.02,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,1022,68781,210.36,,,0.0,0.0,0.0,0.0,0.0
2015-03-20,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.41,SPY   150320P00194000,2015-03-20,194.0,P,A,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.0,-1.0,0,81180,210.36,,,0.0,0.0,0.0,0.0,0.0
2015-03-20,SPY7,EXPIRED,SPDR TR UNIT SER-1,210.41,SPY7  150320P00194000,2015-03-20,194.0,P,A,0.0,0.0,0.0,0.0,0.0,4.99,-0.0,0.0,-1.0,0,0,210.36,,,0.0,0.0,0.0,0.0,0.0
2015-05-06,SPY,NYSEArca,SPDR S&P 500 ETF Trust,208.04,SPY   150619C00215000,2015-06-19,215.0,C,A,1.12,1.2,0.66,0.8,0.79,0.83,0.81,0.0,0.11268199999999999,9983,135995,208.949,207.456,,0.184449,0.192748,0.032501,-0.018396,0.045482999999999996
2015-05-06,SPY,NYSEArca,SPDR S&P 500 ETF Trust,208.04,SPY   150619P00197000,2015-06-19,197.0,P,A,1.12,1.89,1.1,1.51,1.5,1.52,1.51,0.0,0.18321800000000002,11685,96788,208.949,207.456,,-0.197643,0.201066,0.020850999999999998,-0.048583999999999995,-0.051602999999999996
2015-06-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.5,SPY   150619C00215000,2015-06-19,215.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,1424,146004,210.24,,,0.0,0.0,0.0,0.0,0.0
2015-06-19,SPY7,EXPIRED,SPDR TR UNIT SER-1,210.5,SPY7  150619C00215000,2015-06-19,215.0,C,A,0.0,0.0,0.0,0.0,0.0,2.5,-0.0,0.0,-1.0,0,147,210.24,,,0.0,0.0,0.0,0.0,0.0
2015-06-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.5,SPY   150619P00197000,2015-06-19,197.0,P,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,60,97352,210.24,,,0.0,0.0,0.0,0.0,0.0
2015-06-19,SPY7,EXPIRED,SPDR TR UNIT SER-1,210.5,SPY7  150619P00197000,2015-06-19,197.0,P,A,0.0,0.0,0.0,0.0,0.0,4.99,-0.0,0.0,-1.0,0,6,210.24,,,0.0,0.0,0.0,0.0,0.0
2015-05-07,SPY,NYSEArca,SPDR S&P 500 ETF Trust,208.87,SPY   150619C00215000,2015-06-19,215.0,C,A,0.86,1.09,0.77,1.0,0.99,1.01,1.0,0.0,0.113659,3598,137481,208.98,208.429,,0.218205,0.211127,0.036104000000000004,-0.025098,0.05254299999999999
2015-05-07,SPY,NYSEArca,SPDR S&P 500 ETF Trust,208.87,SPY   150619P00198000,2015-06-19,198.0,P,A,1.68,1.79,1.41,1.47,1.46,1.49,1.475,0.0,0.182282,3779,46706,208.98,208.429,,-0.196293,0.200324,0.021214,-0.044677999999999995,-0.0494
2015-06-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.5,SPY   150619C00215000,2015-06-19,215.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,1424,146004,210.24,,,0.0,0.0,0.0,0.0,0.0
2015-06-19,SPY7,EXPIRED,SPDR TR UNIT SER-1,210.5,SPY7  150619C00215000,2015-06-19,215.0,C,A,0.0,0.0,0.0,0.0,0.0,2.5,-0.0,0.0,-1.0,0,147,210.24,,,0.0,0.0,0.0,0.0,0.0
2015-06-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,210.5,SPY   150619P00198000,2015-06-19,198.0,P,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,2311,65880,210.24,,,0.0,0.0,0.0,0.0,0.0
2015-06-19,SPY7,EXPIRED,SPDR TR UNIT SER-1,210.5,SPY7  150619P00198000,2015-06-19,198.0,P,A,0.0,0.0,0.0,0.0,0.0,4.99,-0.0,0.0,-1.0,0,0,210.24,,,0.0,0.0,0.0,0.0,0.0
2015-06-04,SPY,NYSEArca,SPDR S&P 500 ETF Trust,210.12900000000002,SPY   150717C00216000,2015-07-17,216.0,C,A,0.93,1.05,0.71,0.81,0.79,0.84,0.815,0.0,0.10263299999999999,6359,13303,210.12900000000002,209.583,,0.200311,0.201876,0.037814,-0.021542,0.048627
2015-06-04,SPY,NYSEArca,SPDR S&P 500 ETF Trust,210.12900000000002,SPY   150717P00200000,2015-07-17,200.0,P,A,1.32,1.63,1.19,1.44,1.41,1.44,1.425,0.0,0.16964100000000001,9809,175539,210.12900000000002,209.583,,-0.20155599999999999,0.20214200000000002,0.023034,-0.042645999999999996,-0.050848000000000004
2015-07-17,SPY,EXPIRED,SPDR S&P 500 ETF Trust,212.47,SPY   150717C00216000,2015-07-17,216.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,69,79330,212.44,,,0.0,0.0,0.0,0.0,0.0
2015-07-17,SPY,EXPIRED,SPDR S&P 500 ETF Trust,212.47,SPY   150717P00200000,2015-07-17,200.0,P,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,43,278980,212.44,,,0.0,0.0,0.0,0.0,0.0
2015-06-05,SPY,NYSEArca,SPDR S&P 500 ETF Trust,209.77,SPY   150717C00215000,2015-07-17,215.0,C,A,0.99,1.08,0.83,0.86,0.85,0.9,0.875,0.0,0.10413199999999999,6574,31288,209.82,208.894,,0.211448,0.20555700000000002,0.038967,-0.020804,0.050045
2015-06-05,SPY,NYSEArca,SPDR S&P 500 ETF Trust,209.77,SPY   150717P00200000,2015-07-17,200.0,P,A,1.56,1.79,1.34,1.44,1.4,1.44,1.42,0.0,0.164398,31893,175528,209.82,208.894,,-0.208156,0.20481,0.024531,-0.044574,-0.051155
2015-07-17,SPY,EXPIRED,SPDR S&P 500 ETF Trust,212.47,SPY   150717C00215000,2015-07-17,215.0,C,A,0.01,0.02,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,8575,149851,212.44,,,0.0,0.0,0.0,0.0,0.0
2015-07-17,SPY,EXPIRED,SPDR S&P 500 ETF Trust,212.47,SPY   150717P00200000,2015-07-17,200.0,P,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,43,278980,212.44,,,0.0,0.0,0.0,0.0,0.0
2015-06-08,SPY,NYSEArca,SPDR S&P 500 ETF Trust,208.42,SPY   150724C00214500,2015-07-24,214.5,C,A,0.97,1.07,0.97,1.07,0.9,0.95,0.925,0.0,0.11056400000000001,9,28,208.5,207.53400000000002,,0.204675,0.209688,0.034616,-0.020887,0.052615999999999996
2015-06-08,SPY,NYSEArca,SPDR S&P 500 ETF Trust,208.42,SPY   150724P00197500,2015-07-24,197.5,P,A,1.41,1.45,1.39,1.43,1.5,1.59,1.545,0.0,0.176236,13,20,208.5,207.53400000000002,,-0.203744,0.21162399999999998,0.021726,-0.044463,-0.054709
2015-07-24,SPY,EXPIRED,SPDR S&P 500 ETF Trust,207.94,SPY   150724C00214500,2015-07-24,214.5,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,1688,32825,208.39,,,0.0,0.0,0.0,0.0,0.0
2015-07-24,SPY,EXPIRED,SPDR S&P 500 ETF Trust,207.94,SPY   150724P00197500,2015-07-24,197.5,P,A,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.0,-1.0,0,3298,208.39,,,0.0,0.0,0.0,0.0,0.0
2015-06-09,SPY,NYSEArca,SPDR S&P 500 ETF Trust,208.45,SPY   150724C00214500,2015-07-24,214.5,C,A,0.98,0.98,0.84,0.84,0.83,0.88,0.855,0.0,0.10702,3,37,208.65,207.672,,0.198891,0.204017,0.035518,-0.019924,0.050108
2015-06-09,SPY,NYSEArca,SPDR S&P 500 ETF Trust,208.45,SPY   150724P00198000,2015-07-24,198.0,P,A,1.6,1.74,1.41,1.46,1.43,1.49,1.46,0.0,0.17010999999999998,53,60,208.65,207.672,,-0.202261,0.210492,0.022646,-0.043475,-0.05305700000000001
2015-07-24,SPY,EXPIRED,SPDR S&P 500 ETF Trust,207.94,SPY   150724C00214500,2015-07-24,214.5,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,1688,32825,208.39,,,0.0,0.0,0.0,0.0,0.0
2015-07-24,SPY,EXPIRED,SPDR S&P 500 ETF Trust,207.94,SPY   150724P00198000,2015-07-24,198.0,P,A,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.0,-1.0,0,6209,208.39,,,0.0,0.0,0.0,0.0,0.0
2015-06-15,SPY,NYSEArca,SPDR S&P 500 ETF Trust,209.1,SPY   150731C00215000,2015-07-31,215.0,C,A,0.73,0.95,0.69,0.93,0.89,0.95,0.92,0.0,0.10987100000000001,232,61,209.01,208.054,,0.204408,0.21004299999999998,0.034724,-0.020821,0.052684
2015-06-15,SPY,NYSEArca,SPDR S&P 500 ETF Trust,209.1,SPY   150731P00197500,2015-07-31,197.5,P,A,1.54,1.56,1.39,1.44,1.47,1.53,1.5,0.0,0.179206,1007,14,209.01,208.054,,-0.196678,0.20524699999999999,0.020803,-0.044068,-0.053697
